"Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"S4",2011,2011,2011,5,1,2,"Export",699,"India","IND",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,67123,"Alloy pig-iron & spiegeleisen",8,"Weight in kilograms",27728,NA,NA,NA,27728,NA,75509,NA,NA,0
"S4",2011,2011,2011,5,1,2,"Export",699,"India","IND",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,27861,"Granulated slag (slag sand) from the manufacture of iron/steel",8,"Weight in kilograms",10,NA,NA,NA,10,NA,3,NA,NA,0
"S4",2011,2011,2011,5,1,2,"Export",699,"India","IND",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,67132,"Powders of pig-iron, spiegeleisen, iron/steel",8,"Weight in kilograms",2400,NA,NA,NA,2400,NA,11554,NA,NA,0
"S4",2011,2011,2011,5,1,2,"Export",699,"India","IND",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,67131,"Granules of pig-iron, spiegeleisen, iron/steel",8,"Weight in kilograms",32644,NA,NA,NA,32644,NA,54158,NA,NA,0
"S4",2011,2011,2011,5,1,2,"Export",699,"India","IND",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,67133,"Ferrous products obtained by direct reduction of iron ore & other spongy ferrous products, in lumps, pellets/similar forms; iron having a minimum purity of 99.94%, in lumps, pellets/similar forms",8,"Weight in kilograms",200,NA,NA,NA,200,NA,3150,NA,NA,0
"S4",2011,2011,2011,5,1,2,"Export",699,"India","IND",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,67241,"Ingots of iron (other than iron of heading 671.33)/non-alloy steel",8,"Weight in kilograms",42,NA,NA,NA,42,NA,289,NA,NA,0
"S4",2011,2011,2011,5,1,2,"Export",699,"India","IND",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,67633,"Bars & rods of iron/steel, not further worked than cold-formed/cold-finished, other, of iron/non-alloy steel",8,"Weight in kilograms",327663,NA,NA,NA,327663,NA,359601,NA,NA,0
"S4",2011,2011,2011,5,1,2,"Export",699,"India","IND",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,67619,"Bars & rods, hot-rolled, in irregularly wound coils, of iron/steel, of iron/other alloy & non-alloy steel, n.e.s.",8,"Weight in kilograms",34,NA,NA,NA,34,NA,66,NA,NA,0
"S4",2011,2011,2011,5,1,2,"Export",699,"India","IND",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,67644,"Other bars & rods of iron & steel, of other iron/other non-alloy steel",8,"Weight in kilograms",59549,NA,NA,NA,59549,NA,119295,NA,NA,0
"S4",2011,2011,2011,5,1,2,"Export",699,"India","IND",36,"Australia","AUS",NA,NA,NA,NA,NA,NA,NA,67629,"Bars & rods of iron/non-alloy steel, not further worked than hot-rolled, hot-drawn/hot-extruded, but including those twisted after rolling, of iron/other alloy & non-alloy steel, n.e.s.",8,"Weight in kilograms",211311,NA,NA,NA,211311,NA,212047,NA,NA,0
