"Product","Commodity","Afghanistan","Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bolivia","Bosnia Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Cambodia","Cameroon","Canada","Cayman Isds","Chad","Chile","China","Colombia","Congo","Congo Democratic","Costa Rica","Côte d'Ivoire","Croatia","Cuba","Cyprus","Czechia","Denmark","Dominican Rep.","Ecuador","Egypt","El Salvador","Equatorial Guinea","Estonia","Ethiopia","Finland","France","Gabon","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Laos","Latvia","Lebanon","Libya","Lithuania","Luxembourg","Macao","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","Norway","Oman","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Romania","Russia","Rwanda","Saudi Arabia","Senegal","Serbia","Singapore","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","State of Palestine","Sudan","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Tanzania","TFYR of Macedonia","Thailand","Timor-Leste","Togo","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","UAE","Uganda","Ukraine","United Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","World","Yemen","Zambia","Zimbabwe"
67914,"Other tubes, pipes & hollow profiles, of circular cross-section, of iron (other than cast iron)/non-alloy steel",0,0,0,37277,165135,0,1966,161549,0,0,0,0,0,0,84943,0,0,0,0,0,3120,0,0,0,0,0,20,0,0,0,67193727,0,0,0,0,0,0,0,0,329857,405,0,0,0,0,0,0,0,8803,1046374,0,0,3450186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15784,2663073,0,2683252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19722,0,0,0,0,176855,0,0,0,0,0,0,0,0,8647,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1279790,0,0,0,0,0,1553,0,215795,0,588506,38182,0,0,0,0,0,243491,14828,0,0,0,72478,0,0,0,0,0,0,96797,0,0,1089412,0,187608,0,0,0,81883805,0,0,0
67951,"Cast fittings of non-malleable cast iron",0,0,0,0,0,0,0,5025,0,0,0,0,0,0,164344,0,0,0,0,0,144,0,0,0,0,0,56,0,0,0,850546,0,0,0,0,0,0,0,0,0,80414,0,0,0,0,0,0,0,702,31105,0,0,198737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366198,0,1441005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,322,0,0,0,0,0,0,0,0,1247,0,0,0,0,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73606,0,97,7736,3978,1094,0,0,0,0,0,3724,6390,0,0,0,0,0,0,0,0,0,0,339032,0,0,120438,0,471047,0,0,0,4171122,0,0,0
67959,"Tube & pipe fittings of iron/steel, n.e.s.",0,0,0,0,196576,0,363248,390771,0,0,0,0,0,0,923830,0,0,0,0,0,405236,0,0,0,0,0,263756,0,0,2018,51644184,0,0,0,0,0,52,0,0,586152,452203,0,0,0,0,0,2471,0,332281,4307076,0,0,16050025,0,3131,0,0,0,0,12860,13579,0,0,1730835,38,0,63118,244537,26836230,0,7311053,0,0,0,763,0,0,0,72,0,4476,5608,0,0,0,372329,0,0,0,0,74009,0,0,0,5291,0,0,67,17729,2142978,34237,0,0,0,120336,2238,0,0,0,0,0,1615,283459,0,2645,7913,10165,0,81770,0,0,3675104,9893,35177,7076,51035183,2099466,8875,0,0,0,8665,1251583,1070106,0,0,0,5091856,0,0,0,0,38792,0,2751165,0,0,5621741,3436,15379743,0,0,24675,204437249,0,0,0
69211,"Reservoirs, tanks, vats & similar containers, for any material (other than compressed/liquefied gas), of iron/steel",0,0,0,0,0,0,143920,22846,0,0,0,0,0,0,2985797,0,0,0,0,0,408,0,0,0,0,0,24224,0,0,0,3972598,0,0,0,0,0,0,0,0,92629,15,0,0,0,0,0,143,0,3768,143115,0,0,812393,1082,13001,0,0,22328,0,248,0,0,0,670432,127173,0,5769,4307,4544176,0,1304364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67809,0,0,0,0,0,0,0,0,0,0,0,0,0,526378,0,0,0,0,55531,762555,0,0,0,0,0,236359,69734,0,0,0,208859,0,218715,0,0,261840,0,0,202673,404319,230620,6925,0,0,0,0,38076,1278,0,0,0,487552,0,0,0,0,204957,0,711350,0,0,382833,0,2329931,0,0,0,23472682,0,0,0
69241,"Tanks, casks, drums, cans, boxes & similar containers, for any material (other than compressed/liquefied gas), of iron/steel, of a capacity not > 300 litres, whether/not lined/heat-insulated, but not fitted with mechanical/thermal",0,0,0,0,0,0,187867,118918,0,0,0,13,0,0,93216,0,0,0,0,0,0,0,0,0,0,0,43861,0,0,7,17969778,0,0,0,0,0,0,0,0,67581,233847,0,0,0,0,0,0,0,26765,2196012,0,0,2818715,0,35,0,0,0,0,512552,0,0,0,520797,0,0,15262,240713,1458326,0,2837630,3405,0,0,0,0,0,0,0,0,0,14767,0,0,0,1165206,0,0,0,0,290,0,0,0,0,5144,0,0,549,102371,0,0,0,0,26600,793,324,0,0,0,0,2480934,157156,0,259,0,4622091,0,14383,0,0,1854465,415,27792,131211,2909062,595184,65489,0,0,0,0,38199,691845,0,0,0,2605426,0,0,0,0,101821,0,1842966,0,0,1318714,0,3813695,0,0,0,54687851,0,0,0
69243,"Containers of iron/steel for compressed/liquefied gas",0,0,0,9772,0,0,14957,393684,0,0,0,0,0,0,101886,0,0,0,0,0,0,0,9293,0,0,0,7042,0,0,0,10997639,0,0,0,0,0,0,0,0,281220,9424,0,0,0,0,0,0,0,1790,9668177,0,0,3051637,0,0,0,0,0,0,25167,726,0,0,38435,0,0,0,0,1821364,0,99838,0,0,201202,0,0,0,0,0,0,0,0,0,0,0,115151,0,0,0,0,4075,0,0,0,0,0,0,0,34761,25356,0,0,0,0,2373,1050866,0,0,0,0,0,299346,0,0,8291811,0,6357,0,0,0,0,1276929,0,0,0,30931,1542413,238700,0,0,0,0,0,0,0,2045,0,52909,0,0,0,0,115267,0,465100,0,2516,537485,0,4113093,0,0,0,45281501,0,0,0
69311,"Stranded wire, ropes, cables, plaited bands, slings & the like, of iron/steel, not electrically insulated",0,0,0,0,0,0,139448,1416787,0,0,61,153,0,0,133251,0,0,0,0,0,0,0,0,0,0,0,121492,0,0,0,96311023,0,0,0,0,0,0,0,0,179432,66226,0,0,0,0,0,104863,0,45241,2150354,0,0,6078021,0,2034,0,0,0,0,28781,672,0,0,6802357,0,0,31100,4076,3049087,0,1137503,0,81,0,0,0,0,0,0,0,0,113,0,0,0,20570453,0,0,0,0,14541,0,0,0,0,0,0,0,0,328902,287,0,0,0,145221,12346,0,0,0,0,0,0,5136,147794,0,2065002,25898,0,0,0,0,3068171,920842,0,140442,3959634,735365,0,0,0,0,0,151614,1070923,0,0,0,4774094,0,0,0,0,184376,0,239721,0,4788,5974532,0,2303881,0,0,91340,165006278,0,0,0
69731,"Domestic cooking appliances (e.g., kitchen stoves, ranges, cookers, barbecues, braziers, gas rings) & plate warmers, non-electric, of iron/steel",0,0,0,0,0,0,808,0,0,0,0,0,0,0,4638,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,17615129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97163,0,0,695302,0,0,0,0,0,0,1542381,0,0,0,66900,0,0,208,0,1270658,0,384,0,0,138,0,0,0,0,0,0,0,0,0,0,0,41116,0,0,0,0,69075,0,0,0,0,0,0,0,163,0,6433,0,0,0,0,0,0,0,0,0,0,0,1422,363067,0,0,0,0,0,0,0,13371,0,49480,0,10712,19163,0,0,0,0,0,0,0,0,0,0,3465,0,0,0,0,186401,0,97722,0,0,12609,0,351421,0,0,0,22533254,0,0,0
69732,"Domestic stoves (other than cooking appliances), grates & similar non-electric space heaters (including those with subsidiary boilers for central heating), of iron/steel",0,0,0,0,0,0,31605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6514,0,0,0,490737,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,56660,0,0,479,0,0,0,0,0,0,1043,0,0,0,1100,0,0,0,0,181059,0,1304,0,0,0,0,0,0,2245,10418,0,0,0,0,0,0,8518,0,0,0,0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,0,0,0,0,0,164,0,0,381,0,0,0,3799,2696,0,0,0,0,0,0,3317,0,0,0,0,0,0,0,0,1717,0,24847,0,0,52492,0,181549,0,0,0,1066932,0,0,0
69733,"Parts, of iron/steel, of the appliances of headings 697.31 & 697.32",0,0,0,0,0,0,2300,0,0,0,0,0,0,0,12108,0,0,0,0,0,0,0,0,0,0,0,6678,0,0,0,2895618,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,4415,0,0,353359,0,0,0,0,0,0,8226,0,0,0,1026,0,0,0,0,1984886,0,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,196,0,0,0,0,0,0,0,0,8244,0,0,0,0,1382,0,0,816,0,0,0,0,725,63595,0,0,0,0,0,0,0,1004,0,1006,0,11479,7002,0,0,0,0,0,0,1404,0,0,0,36673,0,0,0,0,4259,0,0,0,0,52,0,35111,0,0,0,5472694,0,0,0
69741,"Household articles & parts thereof, n.e.s., of iron/steel",0,0,0,0,0,0,4070,294,0,0,24,0,0,0,21325,0,0,0,0,0,20143,0,0,0,0,0,2950,0,0,66,28361830,0,0,0,0,0,0,0,0,10088,7329,0,0,0,0,0,0,62,0,616732,0,0,738219,0,0,0,0,0,0,389804,7252,0,0,83137,0,0,33,54,1913233,0,22100,0,0,72,0,0,0,3197,0,0,0,31,0,0,0,163086,0,0,0,0,23,0,0,0,187,0,0,0,28498,26289,0,0,0,0,0,251,628,0,0,0,0,2488,15957,27855,836,11537,3033,0,94,0,0,251613,0,27670,7794,131235,55406,173,0,0,0,0,31698,1510760,0,0,0,170126,0,0,0,0,128333,0,616527,0,238,327718,0,697137,0,0,80227,36625139,0,0,0
69744,"Iron/steel wool; pot scourers & scouring/polishing pads, gloves & the like, of iron/steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8302977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12737,0,0,95400,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,19798,0,6069,0,0,0,0,0,0,0,6513,0,0,0,0,0,0,9275,0,0,0,0,0,0,0,0,0,0,0,0,2568,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57386,3158,88,0,0,0,0,0,1449,0,0,0,16075,0,0,0,0,0,0,1680,0,0,3448,0,12875,0,0,0,8554415,0,0,0
69751,"Sanitary ware & parts thereof, n.e.s., of iron/steel",0,0,0,0,0,0,4008,82,0,0,0,0,0,0,15095,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,11605245,0,0,0,0,0,0,0,0,16,19567,0,0,8494,0,0,0,0,57502,88101,0,0,2002550,0,0,0,0,0,0,98368,0,0,0,285347,0,0,0,0,1631083,0,15185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47083,0,0,0,0,0,0,0,0,0,0,0,0,0,128533,1100,0,0,0,68366,0,6,0,0,0,0,0,40982,42263,0,0,0,0,0,0,0,55748,0,34814,0,1563055,356317,0,0,0,0,0,628,26218,0,0,0,202908,0,0,0,0,128085,0,182529,0,0,75653,0,300861,0,0,10899,19559337,0,0,0
69931,"Sewing needles, knitting-needles, bodkins, crochet hooks, embroidery stilettos & similar articles, for use in the hand, of iron/steel",0,0,0,0,0,381,6140,62846,0,0,0,0,0,851,61715,0,0,0,0,0,8556,0,0,0,2839,0,36632,0,0,0,2485186,0,0,0,60,0,0,0,0,4263,72578,0,0,0,0,0,391,0,11994,298404,0,0,2253782,0,0,0,0,0,0,138725,17,0,0,21491,0,0,5547,18316,524471,0,5757430,0,0,0,0,0,0,0,0,0,0,14,0,0,0,47972,0,11,0,0,10065,0,0,0,0,0,0,25,0,38407,784,0,0,0,1158,38,214,0,0,0,0,336,37693,58639,4,842,8244,0,0,0,0,250020,0,0,143,1444903,19119,9173,0,0,0,0,70121,208592,0,0,0,107396,0,0,0,7723,14025,0,63448,0,331,339216,0,2270663,0,0,99949,17169322,0,0,0
69932,"Safety pins & other pins, of iron/steel, n.e.s.",0,0,0,0,0,0,3733,0,0,0,0,0,0,0,266,0,0,0,0,0,5719,0,0,0,566,0,2440,0,0,0,588247,0,0,0,0,0,0,0,0,6920,10591,0,0,0,0,0,0,0,2410,35706,0,0,100933,0,0,0,0,0,0,35145,440,0,0,592,0,0,0,932,27826,0,559750,0,0,0,0,0,0,0,0,0,0,13242,0,0,0,166,0,0,0,0,4538,0,0,0,0,0,0,0,0,2249,0,0,0,0,277,0,0,0,0,0,0,832,0,33559,0,0,0,0,0,0,0,102179,0,0,0,362952,1385,0,0,0,0,0,2524,15147,0,0,0,178136,0,0,0,0,5852,0,148,0,0,45338,0,50603,0,0,0,2207886,0,0,0
69961,"Anchors, grapnels & parts thereof, of iron/steel",0,0,0,0,0,0,105584,2997,0,0,0,0,0,0,9183,0,0,0,0,0,0,0,0,0,0,0,4896,0,0,0,1357283,0,0,0,0,0,0,0,0,700,1096,0,0,0,0,0,0,0,0,175084,0,0,145753,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,55030,0,30038,0,0,0,0,0,0,0,0,0,0,96392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284787,5321,0,0,0,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119073,0,0,0,22304,1883,2294,0,0,0,0,159489,297,0,0,0,888,0,0,0,0,0,0,69734,0,0,524974,0,462656,0,0,0,3737413,0,0,0
69962,"Cast articles of non-malleable cast iron, n.e.s.",0,0,0,0,0,0,0,1377,0,0,0,0,0,0,153506,0,0,0,0,0,0,0,0,0,0,0,13294,0,0,0,281475,0,0,0,0,0,0,0,0,20700,716,0,0,0,0,0,0,0,0,3578,0,0,81958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535103,0,780957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495,0,0,0,0,368,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3662,0,0,0,83,121747,0,0,0,0,0,226,1400,0,0,0,360,0,0,0,0,0,0,0,0,0,294783,0,59310,0,0,0,2358765,0,0,0
69963,"Cast articles of other iron/steel, n.e.s.",0,0,0,0,0,0,137220,220103,0,0,0,0,0,0,884839,0,0,0,0,0,107776,0,909,0,0,0,125277,0,0,13186,15048997,0,0,0,0,0,0,0,0,181888,1002500,0,0,0,0,0,0,0,126108,661716,0,0,5945886,1965,1879,0,0,0,0,107814,61561,0,0,735839,19017,0,39274,101143,4831967,0,12253651,0,0,0,327,0,0,42022,0,0,0,136596,0,0,0,112180,0,150,0,1421,97830,0,0,0,0,0,0,0,0,648930,975753,0,0,0,137352,245396,1111,0,0,0,0,18745,57595,22514,299,299,0,0,138,0,0,618393,26923,0,4336,8753557,4301604,107,0,0,0,0,244107,216337,0,621,0,2612788,0,0,0,0,175706,0,252556,0,720,862136,0,6630527,0,0,8357,71398674,0,0,0
69965,"Articles of iron/steel, forged/stamped, but not further worked, n.e.s.",0,0,0,0,0,0,119671,331239,0,0,0,0,0,0,1265062,0,0,0,0,0,347193,0,0,0,0,0,54799,0,0,1980,23233913,0,0,0,0,0,0,0,0,54445,23234,0,3228,20,0,0,0,0,61899,4837470,0,0,5403109,0,0,0,0,0,0,3784,48261,0,0,204042,0,0,1916,50308,5484065,0,4175209,0,0,0,0,0,0,0,0,0,0,414,0,0,0,31240,0,0,0,0,301308,0,0,0,848,0,0,0,0,380734,0,0,0,0,14005,250,2350,0,0,0,0,479,19930,2736,0,192954,0,0,0,0,0,247761,6948,30235,37816,18935373,650324,76,0,0,0,3974,362948,969374,0,0,0,10496385,0,0,0,0,3045360,0,67977,0,214,4001706,0,13374834,0,0,0,99098059,0,0,0
69967,"Articles of iron/steel wire, n.e.s.",0,0,0,0,57656,0,31105,111586,0,0,0,47,0,0,132371,0,0,0,0,0,161695,0,91,0,0,0,121370,0,0,0,14575067,178,0,0,0,0,0,0,0,129500,315454,0,0,0,0,0,65210,0,133577,3598522,0,0,5961361,0,4571,0,0,0,0,439264,39414,0,0,1142857,0,0,69007,76076,1171904,0,1368093,0,0,0,0,0,0,0,0,0,0,357,0,0,0,2554126,0,0,0,0,23959,0,0,0,908,0,0,0,0,246996,131699,0,0,0,6313,0,516,0,0,0,0,46224,42234,0,24,25974,0,0,314,0,85,981559,12879,5341,10026,571060,188414,174293,0,0,0,1627,320566,600888,0,0,0,109617,0,0,0,0,41509,0,19045,0,0,1896591,0,4041761,0,0,0,41984621,0,0,0
69969,"Articles of iron/steel, n.e.s.",0,0,0,0,836376,16996,618082,1537554,0,0,1370,1775623,0,368,2006270,0,466,0,0,0,3331967,0,4988,0,0,0,1466462,0,0,90,99641615,0,0,0,9398,0,752,0,0,877999,1589883,0,0,2761876,0,0,103250,0,1075079,36629705,0,849,43695869,0,18649,7904,0,0,0,1062959,502172,0,0,8598716,1268,0,291975,466277,27061165,0,73113589,0,0,1480,570,0,0,26340,0,1383,4070,36153,0,0,0,7990450,0,0,0,1181,500466,0,0,0,7035,0,24,0,0,2845354,6044,0,0,0,2456696,1635323,243575,0,0,0,2048,874749,703391,221646,163,1913137,634095,0,21601,0,922067,23214791,67573,44072,175591,20243100,3724147,85909,0,0,0,42079,7336444,3691184,0,1190,0,32570933,0,0,0,1266,4746794,0,6116492,48,21951,11476924,0,29366662,0,0,16472331,492906670,0,0,0
73731,"Soldering irons & guns",0,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3242,0,0,135613,0,0,0,0,0,0,21211,0,0,0,0,0,0,0,0,0,0,151109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33176,0,0,0,0,380,0,0,0,0,0,0,0,0,7676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,27697,1592,0,0,0,0,0,0,7702,0,0,0,0,0,0,0,0,0,0,0,0,0,66028,0,17360,0,0,0,570603,0,0,0
77584,"Electric smoothing-irons",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551314,0,0,0,0,0,0,0,0,0,5239,0,0,0,0,0,0,0,0,418,0,0,13935,0,0,0,0,0,0,480,0,0,0,180431,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5942,0,0,0,30047,1134,0,0,0,0,0,0,3765,0,0,0,0,0,0,0,0,0,0,4002,0,0,16525,0,1643,0,0,0,3815283,0,0,0
