"Product","Commodity","Afghanistan","Albania","Algeria","Angola","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bolivia","Bosnia Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Cambodia","Cameroon","Canada","Cayman Isds","Chad","Chile","China","Colombia","Congo","Congo Democratic","Costa Rica","Côte d'Ivoire","Croatia","Cuba","Cyprus","Czechia","Denmark","Dominican Rep.","Ecuador","Egypt","El Salvador","Equatorial Guinea","Estonia","Ethiopia","Finland","France","Gabon","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kuwait","Kyrgyzstan","Laos","Latvia","Lebanon","Libya","Lithuania","Luxembourg","Macao","Madagascar","Malawi","Malaysia","Mali","Malta","Mauritania","Mauritius","Mexico","Moldova","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","Norway","Oman","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Romania","Russia","Rwanda","Saudi Arabia","Senegal","Serbia","Singapore","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","State of Palestine","Sudan","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Tanzania","TFYR of Macedonia","Thailand","Timor-Leste","Togo","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","UAE","Uganda","Ukraine","United Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","World","Yemen","Zambia","Zimbabwe"
67914,"Other tubes, pipes & hollow profiles, of circular cross-section, of iron (other than cast iron)/non-alloy steel",0,0,0,0,2086476,0,60073,112914,0,0,0,0,0,0,448683,0,0,0,0,0,7537,0,0,0,0,0,40786,0,0,121402,118567584,0,60372,0,0,0,0,0,0,4023375,0,0,62100,0,0,0,0,0,106849,11955646,0,0,9229883,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3800,43524513,0,30771561,0,0,0,114785,0,0,0,0,0,0,0,0,0,0,7113078,0,0,0,0,0,0,0,0,0,0,0,0,0,136237,0,0,0,0,133985,51741,0,0,0,0,0,1491,63183,0,184336,6484712,554403,0,33299,0,0,304437,0,0,257,21904828,10713334,0,0,0,0,0,520281,95033,0,0,0,32633,0,0,0,0,0,0,1171209,0,28504,63557,0,2854386,0,0,39749,273784068,0,0,0
67951,"Cast fittings of non-malleable cast iron",0,0,0,0,0,0,0,25473,0,0,0,0,0,0,8253,0,0,0,0,0,0,0,0,0,0,0,26638,0,0,0,211375,0,0,0,0,0,0,0,0,0,10755,0,0,0,0,0,0,0,272914,103853,0,0,182266,0,0,0,0,0,0,0,0,0,0,11660,0,0,0,0,280658,0,38056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24691,0,0,0,0,23473,0,0,0,0,0,0,0,3904,30512,0,0,0,0,70247,2903,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,65488,0,0,43,2655,3086,0,0,0,0,0,400,9151,0,0,0,3284,0,0,0,0,0,0,133332,0,0,180766,0,374093,0,0,0,2100524,0,0,0
67959,"Tube & pipe fittings of iron/steel, n.e.s.",0,0,0,0,424832,0,99628,306896,0,0,0,0,0,132,422264,0,0,0,0,0,112632,0,0,0,0,0,1265451,0,0,67300,22224266,0,0,0,0,0,0,0,1461,173518,773460,0,0,0,0,0,0,0,271610,1755261,0,0,11685590,0,1957,0,0,0,0,59821,22562,0,0,1767502,0,0,10444,116180,26247561,0,6391796,0,0,0,0,0,0,0,357,0,0,0,0,0,0,346172,0,0,0,0,14382,0,0,0,0,0,0,0,11286,539116,16444,0,0,0,286380,129711,0,0,0,0,0,14653,105666,7354,0,1364,33288,0,50778,0,118376,4666694,129,201,9109,15171880,266162,9047,0,0,0,36,1067718,912637,0,0,0,2721219,0,0,0,1557,187934,0,1061544,0,98718,6793915,0,13102753,0,0,2662,122886850,0,0,0
69211,"Reservoirs, tanks, vats & similar containers, for any material (other than compressed/liquefied gas), of iron/steel",0,0,0,0,0,0,56449,342917,0,0,0,0,0,0,141080,0,0,0,0,0,1846,0,0,0,0,0,838704,0,0,0,1617312,0,0,0,0,0,8134,0,0,481671,4957,0,0,0,0,0,0,0,379,395826,0,0,3571815,0,0,0,0,0,0,4085,0,0,0,1789,0,0,0,196,678800,0,83572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41685,0,0,0,0,124459,0,0,0,0,0,0,0,0,127575,3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54856,0,221338,0,0,1258305,0,0,0,398240,192327,0,0,0,0,0,118658,9397,0,0,0,471769,0,0,0,0,31180,0,235936,0,0,642212,0,1961455,0,0,9125,14189568,0,0,0
69241,"Tanks, casks, drums, cans, boxes & similar containers, for any material (other than compressed/liquefied gas), of iron/steel, of a capacity not > 300 litres, whether/not lined/heat-insulated, but not fitted with mechanical/thermal",0,0,0,0,0,0,4654,28793,0,0,0,12414,0,0,439089,0,0,0,0,0,69986,0,0,0,0,0,6009,0,0,0,13260763,0,0,0,0,0,0,0,0,1213,36626,0,0,0,0,0,0,0,2191,3999776,0,0,2906680,0,669,0,0,0,0,207763,0,0,0,193793,84,0,6837,10443,7826509,0,2023433,312252,0,15925,0,0,0,1278,0,0,0,90669,0,0,0,572643,0,0,0,0,289,0,0,0,0,0,0,0,1410,37259,0,0,0,0,38856,0,258,0,0,0,0,1683275,50012,0,0,0,52429,0,34384,0,0,3375875,0,46214,3905,265796,279389,38235,0,0,0,207,94467,440365,0,0,0,2270500,0,0,0,0,66497,0,93826,0,1225,975696,0,1766767,0,0,20229,44673316,0,0,0
69243,"Containers of iron/steel for compressed/liquefied gas",0,0,0,0,0,0,445152,54820,0,0,0,10679,0,0,309076,0,0,0,0,0,88279,0,0,0,0,0,2408,0,0,0,17105189,0,0,0,0,0,0,0,0,297318,259,0,0,122,0,0,0,0,0,550792,0,0,1975707,0,0,0,0,0,0,3465237,0,0,0,0,0,0,0,69,579373,0,740608,0,0,162366,0,0,0,0,0,0,0,0,0,0,0,310565,0,0,0,0,0,0,0,0,0,0,0,0,469719,339638,0,0,0,5537,0,5512,0,0,0,0,0,0,0,0,5191995,0,14108,0,0,0,0,190427,0,0,3022,49526,0,221933,0,0,0,0,0,1123,0,30342,0,146146,0,0,0,0,754,0,6380001,0,6271,1694846,0,1553934,0,0,0,43004811,37458,0,0
69311,"Stranded wire, ropes, cables, plaited bands, slings & the like, of iron/steel, not electrically insulated",0,0,0,0,0,0,187115,352846,0,0,663,0,0,0,465207,0,0,0,0,0,50364,0,0,0,0,0,77321,0,0,0,45796644,0,0,0,0,0,0,0,0,2741,17206,0,0,27,0,0,0,0,86705,308149,0,0,3128803,0,1042,0,0,0,0,54309,0,0,0,360910,0,0,1246,44325,2013207,0,4124601,0,0,0,0,0,0,0,0,0,0,13441,0,0,0,11550929,0,0,0,0,125,0,0,0,0,0,0,0,0,516941,470,0,0,0,35660,397,0,0,0,0,0,0,2043,0,0,0,31458,0,4587,0,0,1118782,1000,0,109182,7397426,127082,248,0,0,0,0,199744,1035680,0,0,0,1480100,0,0,0,0,88662,0,544645,0,0,2405257,0,2152390,0,0,0,86309217,0,0,0
69731,"Domestic cooking appliances (e.g., kitchen stoves, ranges, cookers, barbecues, braziers, gas rings) & plate warmers, non-electric, of iron/steel",0,0,0,0,0,0,8854,0,0,0,0,0,0,0,16142,0,0,0,0,0,100577,0,0,0,0,0,0,0,0,0,5659480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36215,0,0,308357,0,739,0,0,0,0,40099,0,0,0,7326,0,0,6974,0,811707,0,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,15189,3587,0,0,19,0,0,0,0,0,0,0,13664,7618,16025,131,0,0,0,2032,0,0,28882,0,226,0,6123,5817,36390,0,0,0,0,243,13804,0,0,0,104989,0,0,0,0,36125,0,39149,0,0,8877,0,94748,0,0,0,7439711,0,0,0
69732,"Domestic stoves (other than cooking appliances), grates & similar non-electric space heaters (including those with subsidiary boilers for central heating), of iron/steel",0,0,0,0,0,0,54793,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,5282,0,0,0,385738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,0,0,3659,0,0,0,0,0,0,12959,0,0,0,5989,0,0,0,0,78774,0,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3981,3064,0,0,0,0,0,0,0,0,0,0,0,63630,0,0,0,0,0,0,0,0,2304,0,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12082,0,5994,0,0,4073,0,13152,0,0,0,661485,0,0,0
69733,"Parts, of iron/steel, of the appliances of headings 697.31 & 697.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216414,0,0,0,0,0,0,0,0,0,4191656,0,0,0,0,0,0,0,0,260583,0,0,0,0,0,0,0,0,172,4180,0,0,26354,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1333913,0,72,0,0,0,0,0,0,0,249,0,0,0,0,0,0,8544,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,182,0,0,0,196,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1104,0,0,0,28989,0,0,0,0,0,0,260,0,0,0,0,358,0,0,0,0,24188,0,1332,0,0,1839,0,66640,0,0,19635,6189032,0,0,0
69741,"Household articles & parts thereof, n.e.s., of iron/steel",0,0,0,0,48501,0,236093,8837,0,0,0,0,0,0,255372,0,0,0,0,0,30237,0,0,0,0,0,3887,0,0,5183,10658604,0,0,0,0,0,0,0,0,15565,60312,0,0,404,0,0,141,0,0,428219,0,0,870325,61026,0,0,0,0,0,433813,9110,0,0,495707,2592,0,0,0,1323642,0,24252,0,0,0,0,0,0,0,6688,0,0,0,0,0,0,203677,0,0,0,0,0,0,0,0,0,0,0,0,0,65914,6293,0,0,150,0,61,0,0,0,0,0,16301,581,18679,11462,3297,0,0,88,0,0,512899,288,0,1609,182052,67493,18983,0,0,38,0,193798,1091880,0,0,0,456761,0,0,0,0,158084,0,302183,62,0,273996,0,853794,0,0,0,19837870,0,0,0
69744,"Iron/steel wool; pot scourers & scouring/polishing pads, gloves & the like, of iron/steel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4726701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57126,0,0,0,0,0,0,4840,0,0,0,6906,0,0,0,0,16825,0,53225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,74,482,0,0,0,0,0,0,147,0,0,0,196646,0,0,0,0,0,0,38843,0,0,64961,0,7249,0,0,0,5181880,0,0,0
69751,"Sanitary ware & parts thereof, n.e.s., of iron/steel",0,0,0,0,0,0,24074,1174,0,0,0,0,0,0,79836,0,0,0,0,0,0,0,0,0,0,0,44859,0,0,0,6522553,0,0,0,0,0,0,0,0,12403,36621,0,0,0,0,0,0,0,239843,196288,0,0,4312668,0,883,0,0,0,0,211659,0,0,0,736009,0,0,24818,7641,2242010,0,334436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16697,0,0,0,0,0,0,0,0,0,0,0,0,0,43177,0,0,0,0,1644,17233,0,0,0,0,0,0,19927,12759,0,0,0,0,45516,0,0,198235,0,63438,0,94124,453073,0,0,0,0,0,100,128833,0,0,0,336622,0,0,0,0,82324,0,177960,0,2606,101593,0,1171644,0,0,15778,18219577,0,0,0
69931,"Sewing needles, knitting-needles, bodkins, crochet hooks, embroidery stilettos & similar articles, for use in the hand, of iron/steel",0,0,33,0,1059,0,531,59339,0,0,0,0,0,0,14303,0,0,0,0,0,45614,38,0,0,0,0,17750,0,0,0,1207246,0,0,0,0,0,0,0,0,7161,37027,0,0,0,0,0,0,0,21301,251905,0,0,2220936,0,0,0,0,0,0,93332,5313,0,0,2255,0,0,3239,3977,201946,0,1726208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14485,0,0,0,0,178,0,0,0,0,0,0,0,0,74489,1711,0,0,0,4706,0,0,0,0,0,0,4968,103,29484,0,0,274,0,0,0,0,153493,10612,3133,0,277343,59627,589,0,0,0,0,27652,246167,0,0,0,36855,0,0,0,0,5860,0,32291,0,0,489315,0,765527,0,0,0,8258580,0,0,0
69932,"Safety pins & other pins, of iron/steel, n.e.s.",0,0,0,0,0,0,2943,83192,0,0,1,0,0,0,61539,0,0,0,0,0,9391,0,0,0,0,0,6402,0,0,0,512862,0,0,0,0,0,0,0,0,244,12359,0,0,0,0,0,0,0,31030,74003,0,0,720444,0,0,0,0,0,0,59981,0,0,0,35005,0,0,3147,0,42848,0,1658815,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,85070,0,124,0,0,0,0,0,0,0,0,0,0,0,2342,0,0,0,288,0,0,0,0,0,0,0,1796,2958,12,0,966,2272,0,0,0,0,95947,0,0,13721,212964,21680,9,0,0,0,0,76281,47822,0,0,0,113266,0,0,0,0,7691,0,1327,0,0,41681,0,613950,0,0,0,4755004,0,0,0
69961,"Anchors, grapnels & parts thereof, of iron/steel",0,0,0,0,0,0,70906,144234,0,0,0,0,0,0,719644,0,0,0,0,0,0,0,0,0,0,0,33410,0,0,0,2976770,0,0,0,0,0,0,0,0,2616,6989,0,0,0,0,0,0,0,200,56321,0,0,958976,0,484,0,0,0,0,4284,0,0,0,0,0,0,0,0,7919,0,7672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35399,0,0,0,0,0,0,0,0,0,0,282081,0,0,537141,0,0,0,0,166532,0,0,0,0,0,0,0,35764,0,0,0,0,0,0,0,0,175362,0,0,496,299554,3307,0,0,0,0,0,365240,77,0,0,0,56403,0,0,0,0,0,0,39044,0,0,212488,0,533318,0,0,10241,7772817,0,0,0
69962,"Cast articles of non-malleable cast iron, n.e.s.",0,0,0,0,0,0,19828,154,0,0,0,0,0,0,275120,0,0,0,0,0,672587,0,0,0,0,0,0,0,0,0,5957043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,0,0,431195,0,0,0,0,0,0,11,0,0,0,609980,0,0,2400,0,19860,0,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495,0,0,0,0,0,0,0,0,47103,0,0,0,0,66055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13091,0,0,0,0,0,0,129,0,0,15411,0,339169,0,0,0,8704074,0,0,0
69963,"Cast articles of other iron/steel, n.e.s.",0,0,0,0,1068,0,70854,389505,0,0,0,0,0,0,543619,0,0,0,0,0,3675581,0,0,0,0,0,80885,0,0,0,14867494,0,0,0,0,0,0,0,0,117068,83153,0,0,523,0,0,4475,0,692517,601299,0,5944,9301427,150,177582,0,0,0,0,338498,986,0,0,45040,112818,0,9147,56582,3868967,0,2845281,0,0,0,0,0,0,516503,0,0,0,579,0,0,0,305739,0,0,0,0,1613,0,0,0,0,0,0,0,0,714507,1912,0,0,70,23997,3677967,0,0,0,0,0,86575,183412,5249,5822,365623,1959,0,9352,0,0,595279,378,0,24380,5142954,121113,405,0,0,0,2092,232230,1434432,0,0,0,1285357,0,0,0,0,199957,0,168523,0,2822,1658403,0,4325445,0,0,10771,60383019,0,0,0
69965,"Articles of iron/steel, forged/stamped, but not further worked, n.e.s.",0,0,0,0,0,0,92887,32155,0,0,0,0,0,0,954055,0,0,0,0,0,340918,0,0,0,0,0,202802,0,0,41555,10056736,0,0,0,0,0,0,0,0,55665,408312,0,0,0,0,0,0,0,197693,3372823,0,0,8252838,0,232,0,0,0,0,85392,12618,3419,0,1471850,0,0,42,9184,12607291,0,12068331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185958,0,0,0,0,15152,0,0,0,0,0,0,0,0,551713,134644,0,0,0,920085,0,5348,0,0,0,0,421,197050,8596,0,118513,6495,0,215,0,0,1301038,2281,331,532998,10508363,597662,1882,0,0,0,3613,1944324,425508,0,0,0,30668006,0,0,0,0,3543048,0,1143037,0,165264,3615684,0,23828719,0,0,0,131232252,0,0,0
69967,"Articles of iron/steel wire, n.e.s.",0,0,0,0,17341,0,5505,151431,0,0,895,0,0,0,3153907,0,0,0,0,0,13891,0,18397,0,0,0,65101,0,0,0,8566358,0,0,0,0,0,0,0,0,21292,465776,0,0,0,0,0,0,0,127377,760561,0,0,4653525,0,524,0,0,0,0,512308,29117,0,0,278645,0,0,107926,13830,774320,0,570536,0,0,6,26070,0,0,592,0,0,0,0,261,0,0,364445,0,162,0,0,3013,7050,0,0,0,0,0,0,0,160767,18674,0,0,438,107733,0,1198,0,0,0,0,102938,1339,9385,0,3689,15015,0,0,0,0,844139,25759,0,2354,495382,413880,8682,0,0,0,5,666686,921389,0,0,0,415778,0,0,0,0,113790,0,294771,0,0,1135883,0,3449440,0,0,6856,30420200,0,0,0
69969,"Articles of iron/steel, n.e.s.",0,0,0,0,0,0,666065,939618,0,0,902,0,0,179,7090389,0,0,0,0,0,243214,0,3089780,0,0,0,1212434,0,0,0,17973141,0,0,0,1500,0,143072,0,7539,186350,902630,0,299,300701,0,0,0,0,386171,15551909,0,0,15070299,0,4412,0,0,0,0,1426502,32675,0,0,718244,1678,0,19674,288196,24592464,0,36793965,0,0,0,0,0,0,0,0,14221,1023,0,0,0,0,651461,0,0,0,70,178612,0,0,0,0,0,0,0,0,4635629,2056,0,0,0,5674464,819319,10463,0,0,0,0,464576,477021,3093,25691,11511,192170,0,229428,0,0,37291536,4498,16758,107093,9190975,596511,159601,0,0,0,10856,2722702,735312,0,0,0,15488670,0,0,0,0,750993,0,7881011,0,1550,7846076,0,25413790,0,0,1989,252155178,0,0,0
73731,"Soldering irons & guns",0,0,0,0,0,0,0,3742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8440,0,0,0,335146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600,515,0,0,31904,0,0,0,0,0,0,5665,0,0,0,0,0,0,0,20,10975,0,246916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,1385,0,0,0,0,0,0,0,0,780,0,0,0,26332,1265,0,0,0,0,377,0,967,0,0,0,105471,0,0,0,0,0,0,0,0,0,18908,0,41495,0,0,0,864819,0,0,0
77584,"Electric smoothing-irons",0,0,0,0,0,0,3004,0,0,0,0,0,0,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681444,0,0,0,0,0,0,0,0,0,17482,0,0,5204,0,0,0,0,0,0,0,0,2785,0,0,0,0,0,0,327818,0,0,0,0,0,0,0,0,2737,0,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22963,0,0,0,0,228,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,47251,0,0,4376,9659,3829,0,0,0,0,0,181,3728,0,0,0,36,0,0,0,0,0,0,21058,0,0,19218,0,3476,0,0,0,2181022,0,0,0
